city,State_ab,State_name,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,PopulationCount
Pembroke Pines,FL,Florida,10.929032258064517,11.803225806451614,12.70967741935484,14975.41935483871
Peoria,AZ,Arizona,12.122891566265059,13.315662650602407,14.520481927710842,9724.349397590362
Perris,CA,California,15.300000000000002,16.516666666666662,17.775000000000002,17092.666666666668
Pharr,TX,Texas,13.863636363636363,15.527272727272731,17.181818181818183,19200.0
Philadelphia,PA,Pennsylvania,14.697619047619051,16.168783068783053,17.707142857142856,12111.010582010582
Phoenix,AZ,Arizona,13.148044692737438,14.455865921787717,15.795810055865918,12114.162011173185
Pittsburgh,PA,Pennsylvania,12.905426356589146,14.396899224806205,15.983720930232563,7108.558139534884
Plano,TX,Texas,9.078333333333335,10.08333333333333,11.19666666666667,12992.05
Plantation,FL,Florida,11.440909090909091,12.422727272727274,13.454545454545455,11584.772727272728
Pleasanton,CA,California,8.06875,8.912499999999998,9.893749999999997,13178.4375
Plymouth,MN,Minnesota,7.470588235294118,8.370588235294116,9.376470588235293,12454.588235294117
Pomona,CA,California,12.937142857142861,14.280000000000001,15.605714285714283,12776.4
Pompano Beach,FL,Florida,13.335714285714287,14.503571428571428,15.689285714285715,10697.67857142857
Port St. Lucie,FL,Florida,13.16521739130435,14.217391304347826,15.265217391304349,21468.739130434784
Portland,ME,Maine,12.215254237288132,13.566101694915261,15.038418079096054,11015.813559322034
Portsmouth,VA,Virginia,13.478787878787879,14.827272727272732,16.16969696969697,8685.0
Providence,RI,Rhode Island,15.6170731707317,17.053658536585363,18.51219512195122,13027.463414634147
Provo,UT,Utah,12.513333333333334,14.626666666666667,16.596666666666668,11248.6
Pueblo,CO,Colorado,13.702499999999997,14.844999999999999,15.997499999999997,7994.375
Quincy,MA,Massachusetts,10.895454545454546,12.095454545454546,13.354545454545452,12582.40909090909
Racine,WI,Wisconsin,12.754166666666668,13.766666666666666,14.783333333333333,9856.791666666666
Raleigh,NC,North Carolin,10.796808510638298,12.068085106382977,13.501063829787235,12889.202127659575
Rancho Cucamonga,CA,California,10.951612903225808,11.877419354838711,12.832258064516127,15993.774193548386
Rapid City,SD,South Dakota,10.27142857142857,11.314285714285713,12.404761904761902,9707.857142857143
Reading,PA,Pennsylvania,18.08965517241379,19.424137931034476,20.779310344827582,9111.931034482759
Redding,CA,California,12.77931034482759,14.06551724137931,15.399999999999997,9294.275862068966
Redlands,CA,California,10.957894736842105,12.184210526315788,13.505263157894735,10854.78947368421
Redondo Beach,CA,California,8.533333333333333,9.406666666666666,10.379999999999999,13349.6
Redwood City,CA,California,9.927272727272728,10.918181818181816,11.981818181818182,10473.545454545454
Reno,NV,Nevada,12.78260869565217,14.056521739130433,15.371014492753625,9791.739130434782
Renton,WA,Washington,11.28846153846154,12.265384615384615,13.292307692307695,10490.0
Rialto,CA,California,13.783870967741937,15.016129032258066,16.28387096774194,9597.193548387097
Richardson,TX,Texas,9.723076923076926,10.792307692307691,11.942307692307692,11448.307692307691
Richmond,CA,California,12.994791666666664,14.362499999999995,15.815624999999997,9621.125
Rio Rancho,NM,New Mexico,12.5,13.511111111111113,14.566666666666666,14586.277777777777
Riverside,CA,California,13.266666666666666,14.470833333333331,15.712499999999999,12660.5
Roanoke,VA,Virginia,13.896000000000006,15.136,16.436000000000003,11643.84
Rochester,MN,Minnesota,14.677678571428567,15.991071428571422,17.38125,8499.276785714286
Rochester Hills,MI,Michigan,9.695454545454547,10.850000000000001,12.054545454545455,9681.136363636364
Rock Hill,SC,South Carolin,14.079166666666667,15.549999999999997,17.041666666666668,8269.25
Rockford,IL,Illinois,14.112727272727268,15.270909090909095,16.44363636363637,8337.963636363636
Roseville,CA,California,10.203225806451611,11.319354838709678,12.509677419354837,11495.483870967742
Roswell,GA,Georgia,9.030000000000001,10.06,11.174999999999999,13251.9
Round Rock,TX,Texas,11.042307692307693,12.180769230769227,13.388461538461538,11524.692307692309
Sacramento,CA,California,12.957264957264954,13.970085470085472,15.011965811965817,11960.264957264957
Salem,OR,Oregon,14.194871794871796,15.57948717948718,17.010256410256414,11894.461538461539
Salinas,CA,California,14.188235294117648,15.617647058823525,17.032352941176473,13274.0
Salt Lake City,UT,Utah,10.955357142857142,12.192857142857136,13.52857142857143,9987.392857142857
San Angelo,TX,Texas,12.275,13.416666666666664,14.512500000000001,11649.916666666666
San Antonio,TX,Texas,12.642492012779556,13.826837060702864,15.034824281150156,12721.88178913738
San Bernardino,CA,California,15.799999999999999,17.005357142857143,18.232142857142858,11245.785714285714
San Buenaventura (Ventura),CA,California,11.065384615384618,12.126923076923077,13.234615384615383,12280.0
San Diego,CA,California,10.560069444444444,11.6829861111111,12.872916666666676,13618.201388888889
San Francisco,CA,California,9.329441624365483,10.281725888324875,11.376142131979694,12262.46192893401
San Jose,CA,California,9.61488372093023,10.60418604651163,11.652558139534879,13198.427906976744
San Leandro,CA,California,10.533333333333333,11.333333333333334,12.119047619047619,12135.285714285714
San Marcos,CA,California,11.074999999999998,12.164999999999997,13.310000000000002,12567.15
San Mateo,CA,California,9.00357142857143,9.87857142857143,10.814285714285715,10415.035714285714
San Ramon,CA,California,7.911764705882355,8.758823529411764,9.74705882352941,12729.176470588236
Sandy,UT,Utah,9.822222222222221,11.062962962962965,12.337037037037037,9715.814814814816
Sandy Springs,GA,Georgia,8.903846153846155,9.819230769230769,10.842307692307694,10828.576923076924
Santa Ana,CA,California,13.320634920634921,14.728571428571428,16.13333333333334,15453.714285714286
Santa Barbara,CA,California,9.911538461538461,11.019230769230772,12.234615384615385,10201.153846153846
Santa Clara,CA,California,8.523076923076923,9.376923076923076,10.342307692307692,13438.5
Santa Clarita,CA,California,10.334693877551024,11.391836734693879,12.50204081632653,10794.69387755102
Santa Fe,NM,New Mexico,10.583333333333332,11.716666666666669,12.986666666666666,6791.433333333333
Santa Maria,CA,California,13.785,15.235,16.61,14932.6
Santa Monica,CA,California,8.79047619047619,9.704761904761906,10.776190476190473,12819.42857142857
Santa Rosa,CA,California,11.784210526315789,12.902631578947366,14.06578947368421,13248.552631578947
Savannah,GA,Georgia,13.264705882352938,14.700000000000001,16.207843137254905,8015.176470588235
Schaumburg,IL,Illinois,8.85925925925926,9.914814814814818,11.096296296296297,8246.518518518518
Schenectady,NY,New York,15.090909090909088,16.386363636363633,17.69545454545454,9018.40909090909
Scottsdale,AZ,Arizona,8.70952380952381,9.776190476190477,10.973015873015877,10350.952380952382
Scranton,PA,Pennsylvania,14.755172413793106,16.29310344827586,17.81379310344828,7871.275862068966
Seattle,WA,Washington,10.377941176470591,11.464705882352934,12.694852941176476,13426.323529411764
Shreveport,LA,Louisiana,16.045901639344258,17.634426229508197,19.254098360655743,9801.852459016394
Simi Valley,CA,California,11.042857142857143,12.046428571428573,13.092857142857145,13310.714285714286
Sioux City,IA,Iowa,12.716666666666669,13.820833333333331,14.9625,10335.25
Sioux Falls,SD,South Dakota,9.653846153846153,10.807692307692308,12.023076923076923,11836.23076923077
Somerville,MA,Massachusetts,10.370000000000001,11.66,13.239999999999998,11363.1
South Bend,IN,Indiana,15.48478260869565,16.815217391304348,18.19782608695652,6597.891304347826
South Gate,CA,California,13.595454545454546,15.277272727272731,16.90909090909091,12872.181818181818
Southfield,MI,Michigan,11.259999999999998,12.384,13.572000000000003,8608.68
Sparks,NV,Nevada,12.875999999999998,14.044,15.216,10830.32
Spokane,WA,Washington,13.491525423728815,14.869491525423731,16.32033898305085,10622.559322033898
Spokane Valley,WA,Washington,12.925925925925924,14.21111111111111,15.537037037037035,9972.777777777777
Springdale,AR,Arkansas,14.36111111111111,15.627777777777778,16.922222222222224,11632.833333333334
Springfield,IL,Illinois,14.56911764705882,16.008088235294125,17.48823529411765,9458.286764705883
St. George,UT,Utah,11.326666666666664,12.466666666666669,13.72,14578.533333333333
St. Joseph,MO,Missouri,14.669230769230769,16.02307692307693,17.373076923076926,8859.23076923077
St. Louis,MO,Missouri,14.229629629629628,15.725000000000001,17.31944444444445,8869.277777777777
St. Paul,MN,Minnesota,11.608433734939757,12.746987951807226,13.97469879518073,10303.66265060241
St. Petersburg,FL,Florida,12.890140845070423,14.147887323943662,15.457746478873249,10341.549295774648
Stamford,CT,Connecticut,9.003703703703705,9.881481481481481,10.829629629629629,13627.0
Sterling Heights,MI,Michigan,13.021428571428572,14.46785714285714,15.932142857142855,13895.857142857143
Stockton,CA,California,14.245070422535216,15.30845070422535,16.371830985915498,12325.098591549297
Suffolk,VA,Virginia,12.063333333333333,13.186666666666666,14.33,8458.5
Sugar Land,TX,Texas,8.145,9.05,10.05,11820.45
Sunnyvale,CA,California,7.532258064516129,8.290322580645162,9.164516129032258,13555.387096774193
Sunrise,FL,Florida,12.304347826086953,13.304347826086957,14.334782608695651,11013.782608695652
Surprise,AZ,Arizona,10.616666666666669,11.763333333333334,12.940000000000001,11751.433333333332
Syracuse,NY,New York,16.387719298245614,18.01754385964912,19.7,7640.491228070176
Tacoma,WA,Washington,13.915094339622645,15.084905660377354,16.288679245283017,11229.509433962265
Tallahassee,FL,Florida,13.661016949152541,15.474576271186443,17.391525423728805,9221.881355932202
Tampa,FL,Florida,14.073636363636364,15.425454545454551,16.842727272727267,9154.790909090909
Temecula,CA,California,11.44166666666667,12.495833333333335,13.604166666666666,12512.125
Tempe,AZ,Arizona,11.821951219512194,13.334146341463418,14.878048780487797,11833.09756097561
Thornton,CO,Colorado,11.541176470588235,12.761764705882355,14.008823529411766,10479.617647058823
Thousand Oaks,CA,California,9.479999999999999,10.600000000000001,11.773333333333333,12668.066666666668
Toledo,OH,Ohio,15.931683168316827,17.348514851485145,18.76633663366338,8530.930693069307
Topeka,KS,Kansas,12.027500000000005,13.022500000000003,14.045000000000002,9560.05
Torrance,CA,California,8.428125000000001,9.184375,9.99375,13634.8125
Tracy,CA,California,12.225,13.049999999999999,13.912499999999998,15545.9375
Trenton,NJ,New Jersey,16.748148148148143,18.114814814814814,19.48148148148148,9434.777777777777
Troy,MI,Michigan,8.9,9.945833333333333,11.112499999999997,10122.5
Tucson,AZ,Arizona,13.134507042253526,14.399295774647895,15.702816901408452,10987.908450704226
Tulsa,OK,Oklahoma,14.881060606060606,16.19545454545455,17.566666666666663,8906.325757575758
Turlock,CA,California,13.882352941176471,15.047058823529412,16.25882352941176,12096.882352941177
Tuscaloosa,AL,Alabama,15.238888888888892,17.333333333333336,19.34722222222222,7538.138888888889
Tustin,CA,California,10.535,11.600000000000001,12.689999999999998,11327.25
Tyler,TX,Texas,13.42758620689655,14.679310344827591,15.962068965517243,10024.103448275862
Union City,CA,California,11.447368421052634,12.642105263157895,13.871052631578944,10734.552631578947
Upland,CA,California,11.063157894736843,11.957894736842107,12.857894736842105,11641.894736842105
Vacaville,CA,California,11.604545454545457,12.590909090909092,13.6,12603.318181818182
Vallejo,CA,California,11.840000000000003,12.625714285714286,13.44,9937.885714285714
Vancouver,WA,Washington,12.822448979591838,14.155102040816322,15.530612244897961,9904.775510204081
Victorville,CA,California,14.152380952380948,15.223809523809521,16.333333333333332,16557.333333333332
Virginia Beach,VA,Virginia,10.798019801980198,11.889108910891093,13.0019801980198,13009.722772277228
Visalia,CA,California,13.417391304347825,14.573913043478262,15.730434782608699,16231.521739130434
Vista,CA,California,12.232142857142856,13.39285714285714,14.610714285714286,10052.642857142857
Waco,TX,Texas,14.91891891891892,16.335135135135136,17.786486486486485,10118.378378378378
Warner Robins,GA,Georgia,13.309523809523812,14.361904761904757,15.423809523809528,9512.57142857143
Warren,MI,Michigan,15.07954545454545,16.39090909090909,17.72727272727273,9139.363636363636
Warwick,RI,Rhode Island,13.03478260869565,14.478260869565215,15.95217391304348,10783.173913043478
Washington,DC,District of C,10.476111111111114,11.75611111111111,13.231666666666666,10028.533333333333
Waterbury,CT,Connecticut,15.093333333333335,16.096666666666668,17.116666666666667,11036.6
Waterloo,IA,Iowa,12.210714285714284,13.353571428571426,14.525,7328.071428571428
Waukegan,IL,Illinois,13.455555555555556,14.54814814814815,15.68148148148148,9896.592592592593
Waukesha,WI,Wisconsin,10.35909090909091,11.55909090909091,12.818181818181815,9643.318181818182
West Covina,CA,California,9.63235294117647,10.51470588235294,11.43235294117647,9361.588235294117
West Jordan,UT,Utah,11.591666666666667,12.808333333333335,14.087499999999999,12964.0
West Palm Beach,FL,Florida,13.178125000000003,14.428125,15.715625,9365.75
West Valley City,UT,Utah,13.285714285714286,14.38928571428571,15.50357142857143,13872.785714285714
Westland,MI,Michigan,13.752,15.016000000000004,16.304000000000002,10091.28
Westminster,CA,California,10.64406779661017,11.701694915254237,12.808474576271184,9956.661016949152
Whittier,CA,California,10.804,11.748,12.744000000000002,10239.72
Wichita,KS,Kansas,12.994444444444449,14.178703703703702,15.402777777777782,10620.268518518518
Wichita Falls,TX,Texas,14.042424242424241,15.275757575757575,16.48787878787878,9504.818181818182
Wilmington,DE,Delaware,14.156140350877195,15.601754385964911,17.0859649122807,9331.947368421053
Winston-Salem,NC,North Carolin,13.32857142857143,14.587142857142858,15.928571428571425,9839.185714285713
Worcester,MA,Massachusetts,14.632608695652172,16.004347826086956,17.380434782608695,11807.282608695652
Wyoming,MI,Michigan,14.568750000000001,15.793750000000001,17.04375,13523.1875
Yakima,WA,Washington,14.86190476190476,16.161904761904758,17.457142857142863,13005.761904761905
Yonkers,NY,New York,11.99056603773585,13.088679245283023,14.216981132075471,11092.981132075472
Youngstown,OH,Ohio,17.006060606060608,18.272727272727266,19.587878787878786,6088.939393939394
Yuma,AZ,Arizona,12.570967741935485,13.764516129032257,14.977419354838709,9004.967741935483
