State_Name,State_ab,Median,Stdev,ALand,AWater
California,CA,69637,81652.34280478071,49347578.0,502620.0
Ohio,OH,93080,66257.6014456007,2330543.75,22621.0
Texas,TX,104618,99294.54290090081,22881944.333333332,28801.333333333332
Florida,FL,122947,149636.257930884,19923365.0,2004268.0
Louisiana,LA,81709,53852.131941787695,3034577.0,626800.0
Michigan,MI,60978,93050.3701126948,359360867.0,10667144.0
Minnesota,MN,221815,192755.498737577,18398918.5,6773422.5
Massachusetts,MA,300000,206054.598108502,17505682.0,233887.0
Texas,TX,90323,111108.698180715,4816574.0,0.0
Louisiana,LA,93778,76985.8669966872,34043362.0,227448.0
North Dakota,ND,84022,94987.8075459831,16865345.0,14837.0
Pennsylvania,PA,238363,218811.80507206602,1581259.0,371.0
Oklahoma,OK,52106,57748.3064178438,677470.0,0.0
Oklahoma,OK,69613,66137.8927676209,7342540.0,0.0
Arizona,AZ,81653,25693.9599968281,48145189.0,0.0
Texas,TX,66959,57228.3420384091,29036505.0,243893.0
Nebraska,NE,166587,96950.49661064519,5415336.666666667,107912.33333333333
New York,NY,91018,67343.6197582156,3476494.3333333335,312913.8333333333
Iowa,IA,300000,49293.922408368206,1703932.5,4991.0
Missouri,MO,57749,91840.24826233539,1933435.0,2057.0
California,CA,169480,173206.519342063,38539601.0,13084.0
Wyoming,WY,110766,71333.21554535639,8078308.666666667,6843.333333333333
Texas,TX,81908,53529.9288435683,9783731.5,111821.5
Maryland,MD,300000,203560.785093776,1266421.0,2267.0
Texas,TX,127045,150129.90926116199,31125570.0,615834.5
Tennessee,TN,83012,113727.55809481301,52296340.0,211757.0
Idaho,ID,63616,50894.804017178,837953.0,0.0
Oregon,OR,300000,53681.3650562981,3052458.0,0.0
Texas,TX,300000,42433.6393962106,3250065.0,0.0
Alaska,AK,121049,149094.525420299,86946428.0,7195792.0
Colorado,CO,155643,161135.32424480302,107206472.0,86374.0
Indiana,IN,83313,99429.1215844851,3191705.0,0.0
Pennsylvania,PA,89925,118828.796879168,2073793.0,0.0
Virginia,VA,74073,107596.410214715,1669085.0,4157.0
Minnesota,MN,97168,116108.384191896,8304539.0,7222.0
Texas,TX,76155,91635.01605142461,8159401.0,274699.0
Michigan,MI,114535,104409.102392874,2318280.0,113439.0
Pennsylvania,PA,300000,96128.07961196869,8155018.166666667,335157.8333333333
California,CA,44023,45561.364262376504,1629879.0,0.0
California,CA,155586,165225.995451024,16311392.0,1874048.0
Maryland,MD,102734,98578.98709977721,2240422.0,0.0
Missouri,MO,64472,53477.2696237456,587823.0,87738.0
Illinois,IL,85627,32877.9183925077,2042174.0,3529.0
Nebraska,NE,70588,58458.2747155291,569273.0,0.0
West Virginia,WV,300000,27965.2974811705,1888928.0,0.0
Illinois,IL,55910,122164.817969109,3233699.0,0.0
Montana,MT,51659,52996.735837756794,9324113.0,476983.5
New York,NY,233050,208393.33538172898,6291701.0,1948333.0
Texas,TX,75403,64691.2125284687,4582830.0,0.0
Nebraska,NE,77774,77129.05775426781,1023157.0,0.0
Kansas,KS,300000,64895.0860208624,21794048.5,136186.5
Louisiana,LA,125371,89931.69533638471,4942128.0,0.0
Ohio,OH,66406,64806.7472936059,1718905.0,152110.0
Arizona,AZ,53809,47084.619092253495,91817246.66666667,355335.0
South Dakota,SD,90011,48738.8120927392,678110.0,0.0
New York,NY,72588,82130.6229092189,4637386.0,112829.0
Colorado,CO,83762,116909.35182995301,1885195.0,0.0
Illinois,IL,84742,104720.11275191301,11830705.0,304312.0
Iowa,IA,101808,158609.829738698,813246.5,0.0
South Carolina,SC,55096,32162.344403206098,2154065.0,14311.0
Arkansas,AR,87451,77470.1656359407,4243766.333333333,9904.666666666666
Louisiana,LA,105798,80322.428213474,2622861.0,677672.0
Georgia,GA,100031,83084.5353528835,6177004.5,26098.0
Texas,TX,91586,113645.666167945,12080002.5,13930.0
Iowa,IA,250000,89115.3738728733,385970.0,0.0
Ohio,OH,129274,89766.3174749536,1007673.0,0.0
Illinois,IL,72179,79969.019963796,804508.0,0.0
Alabama,AL,99885,119922.100757733,19450626.0,22559.0
Puerto Rico,PR,30259,39310.068960080294,3909197.0,19327.0
Florida,FL,135858,156113.43589418198,35978653.0,3338846.0
Georgia,GA,84195,106445.61611540901,12707341.0,10018.0
South Carolina,SC,300000,88727.9172417714,2108342.0,0.0
California,CA,300000,37748.5975550922,505907.0,597.0
Vermont,VT,300000,202678.75519283,3153735.0,39833.0
California,CA,63793,57248.287169839,3734650.0,0.0
Alaska,AK,300000,52746.653014498,563512121.0,1154857.5
Alabama,AL,87152,98583.6423692042,59576876.0,211348.66666666666
Alabama,AL,68149,155176.183521553,10643727.0,57640.0
Iowa,IA,65320,46250.5444467128,5078663.0,228377.0
Wyoming,WY,99881,80412.0797004959,10617380.75,257969.0
California,CA,68990,105719.48755643099,64859886.0,32384.0
Texas,TX,90195,135365.823601869,36931112.5,66811.5
Pennsylvania,PA,146466,143296.693577658,3075145.0,4760.0
Georgia,GA,95513,128533.786067825,58336645.0,341598.0
Wisconsin,WI,99003,134989.84613648802,6404671.0,339750.0
Colorado,CO,76751,67340.9055550768,1391629.0,0.0
Tennessee,TN,116535,97394.660499761,12075489.555555556,705744.1111111111
Maine,ME,89617,99414.8296780505,21706061.0,592635.0
Illinois,IL,186317,184477.411259826,37578336.0,390747.0
California,CA,300000,83497.712477221,4816929.666666667,19237.0
Pennsylvania,PA,99476,118582.91542584199,5666573.0,93153.0
Wisconsin,WI,82736,67713.9985851312,4710806.333333333,108517.0
Iowa,IA,134974,63460.4286543432,1548898.6666666667,22259.0
Tennessee,TN,45624,29837.9407463614,3392243.0,0.0
Ohio,OH,86711,110288.989410714,4855631.0,4671.0
Louisiana,LA,83705,115665.10800908801,8620756.0,43678.0
Oregon,OR,57796,77188.5215791037,1576966.0,0.0
North Dakota,ND,300000,87601.0065711191,2877915.0,61368.5
Utah,UT,175373,177229.261373028,77907148.0,38827.0
Ohio,OH,50156,34280.5367310363,724911.0,0.0
Pennsylvania,PA,174126,176762.44575192302,3773330.0,0.0
Mississippi,MS,41786,80214.6178823634,2893752.0,0.0
Missouri,MO,90353,84725.74968982559,3721435.5,44913.0
Idaho,ID,78541,83808.34075819231,7711107.0,0.0
Texas,TX,118351,155454.36970031902,16566388.0,0.0
Texas,TX,107276,54074.6286240208,21982639.0,0.0
Wisconsin,WI,300000,92018.1137097447,1662815.0,0.0
Oklahoma,OK,300000,55468.9861030087,19449131.0,36537.0
Pennsylvania,PA,70498,30394.9045911578,1692090.0,0.0
Louisiana,LA,300000,65230.3790458206,9979074.0,6090.0
Kentucky,KY,83079,75399.145242641,8824682.0,70996.0
Virginia,VA,101370,49324.6523230187,8373560.5,146678.0
Illinois,IL,91169,107657.748900865,1878792.0,96231.0
California,CA,106690,116611.999440254,1420672.0,0.0
Louisiana,LA,66876,107049.392742724,4706063.0,159219.0
Louisiana,LA,116429,157889.148135786,4954597.0,45400.0
Virginia,VA,300000,98263.1283434434,23367755.57142857,182909.42857142858
Pennsylvania,PA,77455,88830.4614314724,5444870.0,47168.0
Wisconsin,WI,300000,91662.9149579049,2271704.5,0.0
Utah,UT,92031,111650.776847552,7258696.0,0.0
North Carolina,NC,69676,84562.7339553072,7981643.5,43536.5
Virginia,VA,68379,67551.99068210111,1727049.0,110555.0
Oklahoma,OK,77768,34174.6794015148,1122817.0,0.0
Pennsylvania,PA,244911,209391.63947129602,2541518.0,0.0
Louisiana,LA,83006,69763.36702244049,41478507.0,5540647.0
New Mexico,NM,72337,88446.1189699755,33168893.0,384724.0
Georgia,GA,118173,144709.101189011,26241880.0,410464.0
Arkansas,AR,72901,45989.7184666674,3558422.0,0.0
Virginia,VA,205811,194888.013685975,9775097.0,244753.0
New Jersey,NJ,154484,163467.86392633402,5048926.0,7229.0
West Virginia,WV,86183,109997.855577551,7258041.0,9810.0
South Carolina,SC,88975,97616.0082646521,19790825.333333332,378951.0
Ohio,OH,300000,78753.562046437,3212171.0,199768.0
Pennsylvania,PA,95192,115983.15834762699,1054399.0,0.0
Pennsylvania,PA,68599,42258.713128675,254035.0,0.0
Texas,TX,92390,117363.85444745,29024340.0,30948.0
Oregon,OR,177337,98508.926638982,9105600.666666666,143924.66666666666
Florida,FL,100088,93360.3352609692,14231622.0,23153153.5
Iowa,IA,86226,88490.6459262249,2760320.0,25976.0
New York,NY,74904,89020.99154421051,7457256.0,64991.0
Iowa,IL,168295,179066.761905672,3586695.0,20907.0
Pennsylvania,PA,91649,122535.11016423,23097581.0,197711.0
North Carolina,NC,89415,149519.22516565,30326735.5,56240.0
Virginia,VA,230396,211056.34613490102,6120663.0,791.0
North Dakota,ND,245298,51888.5494919334,5603578.333333333,68269.33333333333
Illinois,IL,83564,87449.1042834625,16300472.0,56898.0
Pennsylvania,PA,113281,92719.906825046,3302288.5,0.0
South Dakota,SD,71231,80072.6354066075,1015063.0,0.0
Illinois,IL,96345,117510.58818558301,3872789.0,565422.0
Oklahoma,OK,96053,69781.31839414549,13541036.166666666,37554.166666666664
North Carolina,NC,182667,183235.649154698,170779456.0,907527.3333333334
Louisiana,LA,90122,151335.958859656,8062120.0,23227.0
Utah,UT,250000,69883.31670407871,15279289.0,1003638.0
Montana,MT,98827,89694.29895462381,1528470.5,0.0
Washington,WA,200075,191436.99978734198,6271514.0,49983.0
Massachusetts,MA,265170,231832.689880996,5718010.0,1171549.0
Nebraska,NE,134764,81586.4183736741,3204309.3333333335,8862.666666666666
Tennessee,TN,126977,71314.8088026641,35372856.666666664,78097.66666666667
Iowa,IA,85983,97155.9559310986,9399174.5,8611.5
Iowa,IA,60160,60447.476719912695,1965033.0,0.0
Colorado,CO,90705,145436.859746426,1216723.0,0.0
Minnesota,MN,160782,168663.621496976,80782831.0,5908950.0
Arizona,AZ,80304,112457.943496013,29847566.0,422096.0
Wisconsin,WI,250000,52831.732950658,86959444.5,465.25
South Dakota,SD,22262,33225.8865017421,3034922.0,0.0
Iowa,IA,99670,62493.2329280057,4569423.333333333,0.0
Minnesota,MN,105391,96150.6016192002,3952960.0,1492245.6666666667
New Mexico,NM,76189,10729.2739379317,9861789.5,1100283.5
Texas,TX,300000,70660.177329709,8618297.285714285,143226.14285714287
Oregon,OR,93858,115326.098001676,7668168.0,0.0
Wisconsin,WI,145290,92287.8166743258,2214064664.0,331738113.0
Pennsylvania,PA,147499,54499.0650329236,2531632.3333333335,7430.666666666667
Arkansas,AR,36761,112264.55222022801,6473147.0,11872.5
California,CA,38854,84302.97834672191,5451593.0,0.0
Kentucky,KY,69054,95208.22014532381,7305695.0,310566.0
Illinois,IL,77011,87355.26006357769,3111751.0,0.0
Iowa,IA,79424,131506.61200553802,1013501.0,0.0
Texas,TX,71147,78949.9801126063,3111844.0,0.0
South Carolina,SC,300000,91757.88444396471,22074687.0,48031.5
Illinois,IL,89324,110994.706992906,4288389.0,7232.0
West Virginia,WV,85061,76432.7365744562,1247367.0,0.0
North Carolina,NC,64796,64579.5619490659,3341488.0,14558.0
Texas,TX,121279,148336.65636452902,9803967.0,18112.0
New Jersey,NJ,111536,119803.711253115,2145341.0,126737.0
Indiana,IN,63094,75549.7468484728,36491890.0,5350669.0
Ohio,OH,32143,58454.9761646142,7992002.0,19407.0
Pennsylvania,PA,250000,142742.39307887098,2763990.5,4734.5
Massachusetts,MA,300000,91352.7500080636,7181791.0,1110132.5
Minnesota,MN,100313,119418.907224357,15183746.0,0.0
New York,NY,147208,162851.486733031,6899895.0,15562.0
Pennsylvania,PA,97850,123312.590468942,1376238.0,0.0
New York,NY,210006,194485.81350638898,17774797.8,1634883.6
Massachusetts,MA,98959,129938.54657809301,20773321.0,1950285.0
Connecticut,CT,111774,144665.043281048,31846047.0,3116162.0
Montana,MT,86523,94992.44092153349,23719304.0,155987.0
New York,NY,300000,216169.98686295102,7516362.0,595470.3333333334
Michigan,MI,78158,148063.65273429302,7890661.0,2367753.0
Michigan,MI,90650,89600.4605661675,35103363.0,212646.0
West Virginia,WV,96890,84181.3817596611,11944118.0,264689.5
Missouri,MO,300000,66705.2625671404,208914.0,0.0
Maine,ME,71737,80863.6982927088,2476883.0,0.0
Pennsylvania,PA,78297,73329.4714962264,2057151.0,303522.0
Vermont,VT,300000,65135.319807305306,236272.0,12982.0
New York,NY,162443,168792.40618008,14241161.0,387142.0
New York,NY,169916,174921.873391769,13378831.0,0.0
New Jersey,NJ,78552,102404.967825249,10172408.0,0.0
Ohio,OH,69694,58700.444772612194,2308953.0,0.0
California,CA,245096,217595.598161542,25876071.0,19152744.0
Illinois,IL,91242,105033.92350610801,1932543.0,418965.0
Georgia,GA,73791,102776.30850977199,38070896.0,47139.0
Missouri,MO,300000,6755.67332339464,368023.0,0.0
New York,NY,157759,166708.057712068,22867237.0,6955020.0
New York,NY,75481,93139.5862057131,3431895.0,9379.0
New York,NY,300000,237866.72969612,1589059.5,265878.0
New Jersey,NJ,145641,147978.652927611,9612782.0,852464.0
Illinois,IL,30465,66105.0893414633,36009310.0,979843.0
Massachusetts,MA,138163,162351.995815336,19466871.0,331174.0
New York,NY,254631,221452.41313015102,9189033.666666666,822367.3333333334
Pennsylvania,PA,84157,134364.512278641,4999376.0,347299.0
Wisconsin,WI,86437,88997.9318945052,11579536.0,113608.0
Washington,WA,88099,106836.261500374,9811185.0,28622.0
New York,NY,258147,226514.441107734,1472850.0,0.0
Connecticut,CT,116788,152439.070158311,15345943.0,89041.0
Georgia,GA,300000,22977.7873653085,6502603.0,55559.0
Ohio,OH,90683,96473.34887428109,5778814.333333333,112468.0
Texas,TX,53316,88943.7252786209,2653152.0,0.0
Georgia,GA,66315,79634.1328585007,10540528.0,84174.5
Pennsylvania,PA,300000,92135.9333504732,5375879.181818182,202935.0909090909
Florida,FL,166434,78446.1865670964,14292922.333333334,8368104.333333333
Michigan,MI,76750,90308.3536329473,13321468.0,5331.0
Michigan,MI,81937,52661.2059228754,9042110.0,300108.0
Florida,FL,60762,91528.11844155651,2560560.0,336040.0
Wisconsin,WI,88143,113250.074124661,84128979.0,5450162.0
Michigan,MI,60343,57181.276294376104,6347476.0,0.0
Minnesota,MN,84590,93393.4345158745,1830871.0,0.0
Michigan,MI,69051,87541.5864979838,7306026.0,2243727.0
Texas,TX,66538,83645.27464578679,6692513.0,0.0
Pennsylvania,PA,76382,94278.1492204855,2575844.0,1368889.0
Kentucky,KY,300000,92661.3988740685,7456625.666666667,703457.3333333334
Virginia,VA,300000,69696.163990512,40379845.333333336,1076659.8333333333
Minnesota,MN,76127,89315.0191881898,2472186.0,6091.5
Wisconsin,WI,81568,92748.6158303556,4693370.0,0.0
Missouri,MO,41898,37503.8185084263,1694207.0,2291.0
Louisiana,LA,92860,142246.045063125,29485282.0,6322071.0
North Dakota,ND,77118,92716.27878843721,1950370.0,0.0
South Dakota,SD,61261,59766.60990484941,2476262.0,0.0
Wisconsin,WI,300000,92333.84419371029,4748683.428571428,3645.1428571428573
Maryland,MD,252226,219734.838270407,32191117.0,1061711.0
Washington,WA,300000,99766.28402121949,10384835.25,59828.625
Missouri,MO,82986,87952.78522408889,1964194.5,9956.0
Texas,TX,63619,83315.3037171935,3174297.25,0.0
Indiana,IN,72742,58938.1256661816,8133036.0,0.0
Georgia,GA,68229,58104.4237542842,4164735.0,0.0
Washington,WA,167170,174034.77146073699,23058325.0,24690111.0
Kentucky,KY,67685,90645.90698654439,8719969.0,101041.0
North Dakota,ND,127343,87093.060958113,2305097.0,638.0
Ohio,OH,68131,69310.331198,1592303.0,0.0
Colorado,CO,197591,188015.726980054,23514867.333333332,145909.66666666666
Kansas,KS,142662,74481.5190833242,37426443.5,1193652.0
Louisiana,LA,33600,27743.017508382596,12238233.0,0.0
Kansas,KS,84333,64362.526114707005,745895.6666666666,0.0
Louisiana,LA,250000,62778.68716183901,12557927.0,30879.0
New Jersey,NJ,84767,86733.339662162,28103305.0,1492469.0
Florida,FL,73465,80295.2134531771,7840695.0,366287.0
Arizona,AZ,74863,29359.4667159204,53617049.0,272383.0
Alaska,AK,143129,85139.233250013,40317672.0,2047712.0
Pennsylvania,PA,300000,91638.4605943122,10447419.0,0.0
California,CA,300000,201417.564252407,22351601.5,0.0
Texas,TX,90261,111664.65273162801,22370275.0,42827.0
California,CA,178770,180975.921973382,9471196.0,0.0
California,CA,218012,200367.36518609698,125487756.0,6194600.0
Missouri,MO,48672,46722.393194853204,7982599.0,36476.0
California,CA,84350,113337.487151619,24766390.0,221652.0
Texas,TX,300000,94255.1510914798,13072897.75,11775.875
Florida,FL,87466,59270.412162533095,8755054.0,5884.5
California,CA,190802,186603.33370432898,14149156.0,4084.0
New York,NY,82430,90619.4480258025,1540533.0,0.0
Indiana,IN,107392,91365.8545339332,792330.0,0.0
Alabama,AL,74699,93618.1117403668,17806123.0,261887.0
Georgia,GA,60945,64585.8050211264,11734558.0,88111.0
Illinois,IL,132759,119131.99855957301,8089806.0,0.0
Wisconsin,WI,89579,119120.953551665,2754063.0,353092.0
Pennsylvania,PA,94773,147940.45195353,837673.0,0.0
Missouri,MO,300000,84680.3051934759,1128124.0,0.0
Iowa,IA,300000,63855.9460308902,6335999.5,0.0
Illinois,IL,68962,79740.1931215623,6486462.0,105832.0
Iowa,IA,99517,95671.17391398721,2089297.0,29607.0
Texas,TX,74163,109101.38064272699,7467114.0,0.0
Hawaii,HI,123426,135337.179106463,2008044.0,802777.0
Wisconsin,WI,76404,89339.7880490485,1499433.0,48023.0
Texas,TX,101900,97202.51037073211,12876370.666666666,111569.25
West Virginia,WV,87110,99176.85271470051,2186046.0,54439.0
North Carolina,NC,300000,87965.16761683811,16785241.0,808654.0
Tennessee,TN,69284,116248.46732914301,25300724.0,414295.0
North Carolina,NY,99668,82433.3500067571,18428843.8,301409.6
Pennsylvania,PA,85076,75898.26010026969,1492105.5,0.0
Idaho,ID,31169,32535.557908414303,6491361.0,9577.0
California,CA,70882,55519.706721729,6263042.5,40752.0
Maryland,MD,300000,21321.312526616002,993032.0,0.0
Illinois,IL,122951,142323.63797982,29635998.0,149529.0
Iowa,IA,66197,7902.50913677846,1121045.5,0.0
South Dakota,SD,300000,44495.1807879422,9077608.0,0.0
Minnesota,MN,125305,119554.094720855,87165235.0,3982711.0
Iowa,IA,300000,83799.9965557972,7356755.0,84493.0
Iowa,IA,279241,108547.86152920901,632230.0,0.0
Wisconsin,WI,151188,94166.7326893707,15978549.0,1540807.0
North Carolina,NC,250000,49097.5764550378,12078841.5,100301.0
West Virginia,WV,83163,91578.0664624845,6637706.0,30427.666666666668
Alabama,AL,74363,109841.478890745,4137995.0,28880.0
Nevada,NV,250000,143836.766035546,19154293.0,0.0
Minnesota,MN,135191,151090.885722212,8688528.0,0.0
Maryland,MD,149618,162202.81112836598,21724127.0,26825.0
Virginia,VA,300000,95634.5375657568,5124879.0,54599.666666666664
West Virginia,WV,133079,113018.840749296,9189858.0,105286.0
West Virginia,WV,82213,90237.0417616108,3094762.5,903.5
Minnesota,MN,250000,7586.1652999486905,1353559.0,17963.0
Washington,WA,72211,83403.8083097862,18714845.0,143862.0
New York,NY,112053,80452.233341903,3159508.0,65260.0
North Carolina,NC,26568,29179.3446908839,1455836.0,0.0
Indiana,IN,75253,101840.173152187,11991053.0,0.0
Colorado,CO,77364,56151.306330738094,28287175.0,0.0
New York,NY,135797,155125.451101913,2124505.0,35692.0
Georgia,GA,45661,45927.0928959396,8805238.0,7293.0
Connecticut,CT,300000,201798.25861596302,20253178.0,713507.0
Kansas,KS,73788,74445.98242642981,3413754.0,0.0
Iowa,IA,300000,61785.126165856505,1495463.5,13274.0
Missouri,MO,180294,180267.303338948,11370180.0,0.0
South Carolina,SC,62009,103681.549442644,2612715.0,0.0
Missouri,MO,300000,42473.5813754439,5227224.0,1761.0
Minnesota,MN,83895,94414.10445645331,71075598.33333333,12642649.0
Pennsylvania,PA,91274,70124.0815017048,3564929.5,88230.0
North Carolina,NC,300000,65244.697378269004,2423045.6666666665,0.0
Nebraska,NE,90085,102667.06100329699,1801158.0,0.0
Wisconsin,WI,240507,210616.96401765,8456901.0,47625.0
Texas,TX,130734,142790.196803709,4528282.0,0.0
Washington,WA,133173,57312.3738117692,13878186.0,4705.333333333333
New York,NY,177893,9208.80020091259,4670209.0,161916.0
New York,NY,74363,79701.8017258779,2969214.0,0.0
Ohio,OH,115359,52923.986922519296,1769172.0,0.0
Oklahoma,OK,95127,132119.651940821,21839782.0,227841.0
New York,NY,130156,153438.997768478,2674225.0,0.0
Illinois,IL,96692,120898.550229595,2483261.5,0.0
New Jersey,NJ,121892,147314.699640045,6845089.0,211085.0
Indiana,IN,250000,90917.2821221652,1769238.3333333333,12561.666666666666
North Carolina,NC,250000,96442.057349608,2542509.0,61299.5
Arizona,AZ,74845,9547.98844190869,103242099.66666667,113902.0
Michigan,MI,300000,70046.3726586691,2665370.0,52984.0
Pennsylvania,PA,300000,90354.6701620272,8303107.0,360269.5
California,CA,106429,124523.15228756401,22900219.0,0.0
Nebraska,NE,300000,91713.4263019728,8986905.666666666,0.0
Nevada,NV,99776,77644.13863309269,4210411.0,8382.0
Ohio,OH,78391,98263.74340281311,53279999.0,709543.0
North Dakota,ND,61691,87613.3952508749,791835.0,0.0
New Jersey,NJ,163133,66509.6727229033,9850212.0,180081.33333333334
South Dakota,SD,81595,86556.53382336769,1183535.0,0.0
California,CA,155927,165833.861740975,3317428.0,2517858.0
Kentucky,KY,81976,92410.16514205429,7312326.0,126678.0
Iowa,IA,85284,60373.7779015174,5037311.0,210948.5
Idaho,ID,57832,95164.21123324029,7278080.0,61483.0
Alaska,AK,94771,127209.23979718599,19874051.0,3841424.0
Pennsylvania,PA,300000,61769.9430742309,3287381.6666666665,99801.0
Wyoming,WY,94648,137955.52435089,4136210.0,0.0
California,CA,216925,198761.78165096897,48722319.0,3050086.0
Wisconsin,WI,85319,73639.5662269057,1569728.0,77230.0
North Dakota,ND,300000,91835.37749798369,2136894.0,0.0
New York,NY,97263,90389.2638320711,7313803.5,283440.5
North Carolina,NC,82479,51764.744941623896,2598960.0,0.0
Arkansas,AR,300000,71723.3690523506,6514649.666666667,28569.666666666668
Tennessee,TN,300000,72896.45325347509,15094492.142857144,1246927.4285714286
New Jersey,NJ,237259,214831.54838204698,5506592.0,3223028.0
Oklahoma,OK,300000,64887.4888807634,1956037.0,0.0
Texas,TX,88290,61837.2809185224,25159035.333333332,412313.6666666667
Arkansas,AR,67739,66745.67878914339,17472548.0,0.0
Ohio,OH,300000,94033.2415152024,3390828.5,0.0
Utah,UT,114829,88295.21189400039,22744926.8,42990.0
Washington,WA,107545,130330.676806855,13403127.0,26060.0
Missouri,MO,300000,82721.0091749133,1699352.5,11986.5
Washington,WA,300000,149822.67172662402,11392270.333333334,24822.0
New Hampshire,NH,258686,90104.6074461783,7103578.0,0.0
Louisiana,LA,85597,112571.78762529,4549992.0,0.0
Oklahoma,OK,109627,95464.1766465616,2045457.5,0.0
Pennsylvania,PA,300000,96243.9447694507,15874703.125,154590.5
Tennessee,TN,56439,35046.5022988857,12802342.0,954588.0
Kentucky,KY,98289,128348.99491829,21518764.0,445603.0
Minnesota,MN,76060,95579.8556575875,1887718.3333333333,285139.6666666667
Tennessee,TN,74125,93876.24757349849,8337129.0,37380.666666666664
California,CA,107499,140021.546382411,96015101.0,455887.0
Virginia,VA,22392,22776.9733462013,13184843.0,588418.0
New Mexico,NM,300000,99876.5960690642,9876568.733333332,47121.8
California,CA,116182,115384.700111435,4004365.0,0.0
Missouri,MO,300000,38734.4546404402,3954160.0,150685.33333333334
Vermont,VT,102667,127615.92785130301,11824529.0,456925.0
Michigan,MI,81986,78056.7185320235,3359824.0,284116.0
Oregon,OR,81712,86859.2934756873,5756230.0,136222.0
New Mexico,NM,300000,3657.5996364365205,14415084.0,19702.333333333332
New Jersey,NJ,101114,120374.67311302699,138271455.0,4666451.0
South Dakota,SD,158028,84310.6376151459,7971715.0,16260397.5
Florida,FL,163796,173078.658738686,63338698.0,2379731.0
Colorado,CO,97002,135204.221556063,17846336.0,197371.0
Iowa,IA,300000,71706.950200379,1050224.0,0.0
Louisiana,LA,118671,147659.937154922,4827611.0,0.0
South Carolina,SC,77921,59387.775496447306,5520360.5,0.0
South Dakota,SD,83748,69292.1363435563,422679.0,0.0
Mississippi,MS,49398,43882.695677947595,1511727.0,0.0
Wyoming,WY,98231,99151.1118475334,65645290.5,0.0
Tennessee,TN,46767,50408.5628835879,3034997.0,0.0
Wyoming,WY,250000,74570.1711690576,2490054.0,12228.0
Pennsylvania,PA,91060,94432.73237629881,2394577.0,3712.5
Wisconsin,WI,85907,86179.3636931833,4706831.0,96959.5
Kentucky,KY,77572,58332.8968294087,2192168.0,13929.0
Kansas,KS,98006,115609.52788626801,7538171.0,122481.0
Oklahoma,OK,77950,96202.0847459485,85575240.0,12380972.333333334
Texas,TX,107169,142166.103128455,41878653.0,202552.0
Louisiana,LA,70346,110576.761031071,13306277.0,0.0
Utah,UT,300000,92625.49564281311,6326860.785714285,995566.7857142857
Arkansas,AR,68749,78167.0425912045,17546553.0,360665.0
Texas,TX,96919,62388.49716242519,6522062.5,5815.0
Nebraska,NE,90503,117212.67610025199,14105545.0,2032950.0
Alabama,AL,55629,61858.3183012888,16516964.5,98596.0
South Carolina,SC,56120,39029.892760252005,2466484.0,0.0
South Carolina,SC,139623,89513.39692403449,36857924.5,1675674.5
New York,NY,86318,119769.03825106699,2115463.0,0.0
Wyoming,WY,114221,140256.532414132,15811359.5,57451.0
Wisconsin,WI,150263,65313.6684863602,6426610.0,103436.25
Texas,TX,65401,60178.6284116146,1578485.0,0.0
Michigan,MI,30942,52569.3655416192,6005141.0,82170.0
Minnesota,MN,250000,73706.9113366785,9223862.0,202847.0
Arkansas,AR,64883,46941.6385212825,5525984.0,0.0
Kansas,KS,64862,67560.3314605394,662968.0,0.0
Washington,WA,129172,148882.139854823,33957572.666666664,13068334.0
Florida,FL,15046,59946.018605642195,1029474.0,14319.0
North Carolina,NC,175916,96195.20667141439,22045076.5,182284.25
Washington,WA,79442,80667.585134023,1827321.0,0.0
Arkansas,AR,76942,60096.1212960615,2227307.5,38851.5
Hawaii,HI,146014,160091.509267793,2895035.0,85517.33333333333
Kentucky,KY,95993,30209.493257615497,1631025.0,1379.5
Minnesota,MN,300000,230421.08102501102,1498277.3333333333,60173.666666666664
Missouri,MO,97807,95398.8519434826,7992314.6,12986.4
Pennsylvania,PA,101198,40380.8713473092,5263450.0,282738.0
Iowa,IA,70312,77698.2692142706,2632347.0,0.0
Virginia,VA,300000,84995.1125620696,4524822.166666667,73465.16666666667
Pennsylvania,PA,250000,56249.2639602637,1341229.0,0.0
Pennsylvania,PA,300000,208907.41468316398,5994533.666666667,45099.0
Minnesota,MN,102111,111633.816084686,4374782.0,0.0
Texas,TX,43052,51205.630653623,11202112.0,58740.0
Pennsylvania,PA,82901,116536.074168188,2010359.0,0.0
Missouri,MO,80154,87545.5816464384,8253744.0,0.0
Vermont,VT,78253,86807.1710139108,7088695.0,75547.0
New Jersey,NJ,169148,172356.310627162,13299705.0,229998.0
Texas,TX,300000,194427.806680876,25861434.0,62261.0
Missouri,MO,300000,52442.6993631147,420460.0,781.0
Iowa,IA,96057,146035.540614592,1848118.0,50215.0
Alaska,AK,300000,62237.2304952867,117941173.33333333,580091.6666666666
Ohio,OH,125200,146432.08163233698,25715266.0,207888.0
Georgia,GA,79586,101467.71656213199,43834055.0,534184.0
Nebraska,NE,300000,61009.5252597701,1804657.5,5614.5
Wisconsin,WI,40531,40428.7175524544,3784102.0,66928.0
Washington,WA,74622,62995.1667563566,17156205.0,0.0
West Virginia,WV,85329,63865.8749818422,7493446.0,8346.5
Virginia,VA,142621,71550.6580107903,4473408.333333333,15181.0
Virginia,VA,241981,217527.632267501,23535011.0,201713.0
