,city,state_id,state_name,population,density
11061,Buffalo,TX,Texas,1902,155
11062,Alorton,IL,Illinois,1901,406
11063,Saltville,VA,Virginia,1901,92
11064,Burns Flat,OK,Oklahoma,1901,845
11065,Minneapolis,KS,Kansas,1900,400
11066,Hopewell,TN,Tennessee,1900,103
11067,Victory Lakes,NJ,New Jersey,1899,305
11068,Albion,IL,Illinois,1899,343
11069,Union Point,GA,Georgia,1899,382
11070,Arkoma,OK,Oklahoma,1899,211
11071,Lake Dunlap,TX,Texas,1899,488
11072,Brooklawn,NJ,New Jersey,1898,1500
11073,Charlotte,TX,Texas,1898,359
11074,Leslie,MI,Michigan,1898,571
11075,Audubon,IA,Iowa,1898,383
11076,Slocomb,AL,Alabama,1898,77
11077,Marriott-Slaterville,UT,Utah,1898,101
11078,Las Carolinas,PR,Puerto Rico,1898,2092
11079,Warson Woods,MO,Missouri,1897,1289
11080,Jobos,PR,Puerto Rico,1897,1325
11081,Union,MS,Mississippi,1897,213
11082,St. Charles,MI,Michigan,1896,350
11083,Ashland,AL,Alabama,1895,99
11084,Sylvania,AL,Alabama,1894,82
11085,Monroe,IA,Iowa,1894,431
11086,McAlmont,AR,Arkansas,1894,470
11087,Baker,MT,Montana,1893,647
11088,Adams,WI,Wisconsin,1893,248
11089,Pierson,FL,Florida,1893,71
11090,Trion,GA,Georgia,1893,190
11091,Midway,KY,Kentucky,1893,628
11092,Priest River,ID,Idaho,1893,205
11093,Independence,LA,Louisiana,1893,303
11094,Waterville,MN,Minnesota,1892,429
11095,Carbon Hill,AL,Alabama,1892,132
11096,Bayou L'Ourse,LA,Louisiana,1892,268
11097,Leesport,PA,Pennsylvania,1891,1006
11098,Enterprise,UT,Utah,1890,83
11099,Hurstbourne Acres,KY,Kentucky,1890,2109
11100,Derwood,MD,Maryland,1890,1164
11101,Hidden Hills,CA,California,1890,432
11102,Aceitunas,PR,Puerto Rico,1890,2928
11103,Piedmont,MO,Missouri,1889,335
11104,Lookout Mountain,TN,Tennessee,1889,543
11105,Steele,MO,Missouri,1889,395
11106,Lynnwood-Pricedale,PA,Pennsylvania,1889,588
11107,Roberts,WI,Wisconsin,1889,282
11108,Graton,CA,California,1889,461
11109,East Atlantic Beach,NY,New York,1889,2337
11110,San Augustine,TX,Texas,1888,154
11111,Fairchance,PA,Pennsylvania,1886,605
11112,Gregory,TX,Texas,1886,538
11113,Hammond,WI,Wisconsin,1886,337
11114,East Ithaca,NY,New York,1886,420
11115,Waurika,OK,Oklahoma,1885,58
11116,Lookout Mountain,AL,Alabama,1884,47
11117,New Athens,IL,Illinois,1884,344
11118,Southside Place,TX,Texas,1883,2917
11119,Indian River,MI,Michigan,1883,56
11120,Evart,MI,Michigan,1882,310
11121,Lake Ripley,WI,Wisconsin,1882,217
11122,Remsenburg-Speonk,NY,New York,1881,201
11123,Monson Center,MA,Massachusetts,1881,216
11124,Blacksburg,SC,South Carolina,1880,387
11125,Adamstown,PA,Pennsylvania,1880,526
11126,Bernie,MO,Missouri,1880,555
11127,Youngstown,NY,New York,1880,661
11128,Linden,AL,Alabama,1880,202
11129,Arden on the Severn,MD,Maryland,1880,508
11130,Biggs,CA,California,1879,810
11131,Belleville,KS,Kansas,1879,354
11132,Barview,OR,Oregon,1879,524
11133,Henryville,IN,Indiana,1878,254
11134,Spencer,WI,Wisconsin,1878,369
11135,Prince George,VA,Virginia,1878,115
11136,Berino,NM,New Mexico,1877,780
11137,Greensboro,MD,Maryland,1877,674
11138,Great Falls,SC,South Carolina,1877,170
11139,Erma,NJ,New Jersey,1876,224
11140,Mount Cobb,PA,Pennsylvania,1875,101
11141,Amboy,WA,Washington,1875,72
11142,Warm Springs,CA,California,1874,517
11143,New Johnsonville,TN,Tennessee,1874,140
11144,Slater-Marietta,SC,South Carolina,1873,167
11145,Hollis,OK,Oklahoma,1873,501
11146,Lake Mohawk,OH,Ohio,1872,196
11147,Pinedale,WY,Wyoming,1871,333
11148,Elk Point,SD,South Dakota,1871,529
11149,Ault,CO,Colorado,1871,418
11150,Somonauk,IL,Illinois,1871,290
11151,Suárez,PR,Puerto Rico,1871,4380
11152,Yale,MI,Michigan,1870,525
11153,Van Horn,TX,Texas,1870,254
11154,Shannon,GA,Georgia,1870,144
11155,Moundridge,KS,Kansas,1869,477
11156,Nicholson,GA,Georgia,1869,181
11157,Devon,PA,Pennsylvania,1869,1181
11158,Gate City,VA,Virginia,1869,181
11159,Gibbon,NE,Nebraska,1869,830
11160,Daniels,WV,West Virginia,1869,155
11161,Melbourne,AR,Arkansas,1868,103
11162,New Buffalo,MI,Michigan,1868,292
11163,Ellaville,GA,Georgia,1867,228
11164,Sumrall,MS,Mississippi,1867,192
11165,Conyngham,PA,Pennsylvania,1867,706
11166,Lavallette,NJ,New Jersey,1866,883
11167,Laurel Springs,NJ,New Jersey,1866,1595
11168,Bradford,OH,Ohio,1866,863
11169,Seabrook Island,SC,South Carolina,1865,120
11170,Tenino,WA,Washington,1865,498
11171,Charlotte Hall,MD,Maryland,1865,142
11172,West Homestead,PA,Pennsylvania,1864,780
11173,Lakesite,TN,Tennessee,1864,413
11174,South Connellsville,PA,Pennsylvania,1864,433
11175,Leachville,AR,Arkansas,1864,161
11176,Durant,IA,Iowa,1864,584
11177,Haines,AK,Alaska,1863,54
11178,Elysburg,PA,Pennsylvania,1863,246
11179,Flora,MS,Mississippi,1862,218
11180,Malta,MT,Montana,1861,698
11181,Canton,PA,Pennsylvania,1861,625
11182,Langston,OK,Oklahoma,1860,181
11183,Ledbetter,KY,Kentucky,1860,140
11184,Lakemont,PA,Pennsylvania,1860,435
11185,Sesser,IL,Illinois,1860,704
11186,Moriarty,NM,New Mexico,1860,103
11187,Blaine,TN,Tennessee,1860,75
11188,Dakota City,NE,Nebraska,1859,498
11189,Wadley,GA,Georgia,1858,157
11190,Venice,IL,Illinois,1858,387
11191,Sylvan Lake,MI,Michigan,1858,1380
11192,Edgewood,IN,Indiana,1858,887
11193,Merrionette Park,IL,Illinois,1858,1912
11194,North Belle Vernon,PA,Pennsylvania,1857,1694
11195,Gordon,GA,Georgia,1857,133
11196,Crossville,AL,Alabama,1857,85
11197,Estill,SC,South Carolina,1857,221
11198,Peosta,IA,Iowa,1857,288
11199,Point of Rocks,MD,Maryland,1857,651
11200,Big Beaver,PA,Pennsylvania,1857,40
11201,North Vacherie,LA,Louisiana,1857,127
11202,Denver,IA,Iowa,1856,457
11203,Foresthill,CA,California,1856,64
11204,Richwood,WV,West Virginia,1855,444
11205,Drexel,NC,North Carolina,1854,518
11206,Samson,AL,Alabama,1854,197
11207,Riverside,PA,Pennsylvania,1853,148
11208,Plain View,NC,North Carolina,1853,42
11209,Glenmoor,OH,Ohio,1853,256
11210,Williamsport,IN,Indiana,1852,549
11211,Rivanna,VA,Virginia,1851,262
11212,Spring City,TN,Tennessee,1851,267
11213,Wilber,NE,Nebraska,1850,793
11214,Vernon,AL,Alabama,1850,121
11215,Ingram,TX,Texas,1850,507
11216,Roundup,MT,Montana,1850,552
11217,Wakarusa,IN,Indiana,1850,324
11218,Cordova,AL,Alabama,1850,122
11219,Delcambre,LA,Louisiana,1849,610
11220,Five Points,OH,Ohio,1849,346
11221,Morrisville,NY,New York,1849,697
11222,Milan,IN,Indiana,1848,356
11223,Brookwood,AL,Alabama,1848,85
11224,Merriam Woods,MO,Missouri,1847,471
11225,Doe Valley,KY,Kentucky,1847,175
11226,Andrews,NC,North Carolina,1846,419
11227,Rolling Hills,CA,California,1845,238
11228,Hooker,OK,Oklahoma,1844,675
11229,Alpine,NJ,New Jersey,1844,111
11230,Whitesburg,KY,Kentucky,1843,227
11231,Eagleview,PA,Pennsylvania,1843,530
11232,L'Anse,MI,Michigan,1842,279
11233,Langley,SC,South Carolina,1842,626
11234,G. L. García,PR,Puerto Rico,1841,930
11235,Milam,TX,Texas,1841,21
11236,Scotland Neck,NC,North Carolina,1840,598
11237,Dunnellon,FL,Florida,1840,112
11238,St. Lawrence,PA,Pennsylvania,1840,792
11239,Roseville,OH,Ohio,1839,1032
11240,New London,IA,Iowa,1839,672
11241,Myersville,MD,Maryland,1838,673
11242,Greybull,WY,Wyoming,1838,375
11243,Greenfield,IA,Iowa,1838,391
11244,Capac,MI,Michigan,1837,381
11245,Corcovado,PR,Puerto Rico,1837,1382
11246,Delaware City,DE,Delaware,1837,375
11247,Olathe,CO,Colorado,1837,472
11248,Columbus Junction,IA,Iowa,1837,324
11249,Frankton,IN,Indiana,1836,667
11250,Trainer,PA,Pennsylvania,1836,670
11251,Krugerville,TX,Texas,1836,544
11252,Morgan,GA,Georgia,1835,541
11253,Medicine Lodge,KS,Kansas,1835,592
11254,Sulligent,AL,Alabama,1834,90
11255,Colquitt,GA,Georgia,1834,86
11256,Lincoln University,PA,Pennsylvania,1834,2480
11257,Brass Castle,NJ,New Jersey,1834,241
11258,Cedar Hill,MO,Missouri,1834,308
11259,Memphis,MO,Missouri,1833,454
11260,Jacobus,PA,Pennsylvania,1833,760
11261,Bangor,MI,Michigan,1833,399
11262,Bloomfield,MO,Missouri,1833,522
11263,Goldthwaite,TX,Texas,1833,350
11264,Christmas,FL,Florida,1832,15
11265,Jarrell,TX,Texas,1832,280
11266,Leetonia,OH,Ohio,1832,312
11267,Upper Pohatcong,NJ,New Jersey,1830,1093
11268,Clatskanie,OR,Oregon,1830,545
11269,Presidential Lakes Estates,NJ,New Jersey,1830,664
11270,Howard City,MI,Michigan,1830,292
11271,Cienega Springs,AZ,Arizona,1830,199
11272,Washington Heights,NY,New York,1830,484
11273,Arapahoe,WY,Wyoming,1829,25
11274,Mesilla,NM,New Mexico,1828,127
11275,Lovelock,NV,Nevada,1828,819
11276,Parchment,MI,Michigan,1828,769
11277,Burns Harbor,IN,Indiana,1828,109
11278,Lake Ozark,MO,Missouri,1828,97
11279,Campbellsport,WI,Wisconsin,1827,528
11280,Fort Hancock,TX,Texas,1827,37
11281,Pahala,HI,Hawaii,1827,842
11282,Cross Plains,TN,Tennessee,1827,81
11283,Beaver Dam Lake,NY,New York,1827,389
11284,Seth Ward,TX,Texas,1825,314
11285,East Bronson,FL,Florida,1825,61
11286,Sacaton,AZ,Arizona,1824,86
11287,Lusby,MD,Maryland,1824,200
11288,Hope Valley,RI,Rhode Island,1823,211
11289,Second Mesa,AZ,Arizona,1823,17
11290,Wilder,ID,Idaho,1823,984
11291,Leon,IA,Iowa,1823,221
11292,Brownsville,OR,Oregon,1823,525
11293,Cedar Bluff,AL,Alabama,1823,144
11294,Delmar,DE,Delaware,1822,370
11295,Clarkesville,GA,Georgia,1821,286
11296,South Wenatchee,WA,Washington,1821,605
11297,Bay,AR,Arkansas,1821,227
11298,Susquehanna Trails,PA,Pennsylvania,1821,224
11299,Cana,VA,Virginia,1820,88
11300,Lyndhurst,VA,Virginia,1820,116
11301,Nambe,NM,New Mexico,1820,80
11302,Lakeland,MN,Minnesota,1819,339
11303,Briarcliff,TX,Texas,1819,426
11304,Bayou Gauche,LA,Louisiana,1819,54
11305,Gardendale,TX,Texas,1819,61
11306,Vale,OR,Oregon,1818,618
11307,Clearwater,MN,Minnesota,1818,445
11308,Bruce,MS,Mississippi,1818,288
11309,Driggs,ID,Idaho,1817,240
11310,Pine,AZ,Arizona,1817,21
11311,Bryant,WA,Washington,1817,114
11312,Long Lake,MN,Minnesota,1816,819
11313,Braham,MN,Minnesota,1816,435
11314,Oriole Beach,FL,Florida,1815,832
11315,Oakland,MD,Maryland,1815,258
11316,Olivet,TN,Tennessee,1815,117
11317,Rossmoyne,OH,Ohio,1815,1193
11318,Prosperity,WV,West Virginia,1815,285
11319,Crystal Lawns,IL,Illinois,1815,1062
11320,Weston,MO,Missouri,1815,209
11321,Brooklet,GA,Georgia,1815,212
11322,St. Stephen,SC,South Carolina,1814,288
11323,Mount Zion,GA,Georgia,1813,72
11324,Hudson,IL,Illinois,1813,825
11325,Stateburg,SC,South Carolina,1813,150
11326,Arenas Valley,NM,New Mexico,1813,172
11327,New Oxford,PA,Pennsylvania,1813,1130
11328,Morton,TX,Texas,1813,465
11329,Sunray,TX,Texas,1812,415
11330,Navarre,OH,Ohio,1812,401
11331,South Park,WY,Wyoming,1812,61
11332,Selmont-West Selmont,AL,Alabama,1812,213
11333,Lake Dalecarlia,IN,Indiana,1811,618
11334,East Pepperell,MA,Massachusetts,1811,493
11335,East Washington,PA,Pennsylvania,1810,1556
11336,Maunabo,PR,Puerto Rico,1810,1193
11337,Hemby Bridge,NC,North Carolina,1809,304
11338,Harwich Port,MA,Massachusetts,1809,265
11339,Campbell,MO,Missouri,1807,496
11340,Noel,MO,Missouri,1807,348
11341,Mona,UT,Utah,1807,275
11342,Lone Pine,CA,California,1807,36
11343,North Warren,PA,Pennsylvania,1807,85
11344,Superior,NE,Nebraska,1807,369
11345,Lepanto,AR,Arkansas,1807,446
11346,Ralls,TX,Texas,1806,516
11347,Shelburne Falls,MA,Massachusetts,1806,275
11348,Marissa,IL,Illinois,1806,96
11349,Piru,CA,California,1805,247
11350,Lawton,MI,Michigan,1805,302
11351,Alum Creek,WV,West Virginia,1805,68
11352,Plainville,KS,Kansas,1804,582
11353,Guttenberg,IA,Iowa,1804,333
11354,Inola,OK,Oklahoma,1803,104
11355,Jackson,SC,South Carolina,1803,199
11356,Elida,OH,Ohio,1803,633
11357,Mayville,ND,North Dakota,1802,369
11358,Moravian Falls,NC,North Carolina,1802,138
11359,Kenyon,MN,Minnesota,1801,301
11360,Plymouth,OH,Ohio,1801,274
11361,Kapaau,HI,Hawaii,1801,241
11362,Millwood,WA,Washington,1800,998
11363,Durand,WI,Wisconsin,1800,397
11364,Crandon,WI,Wisconsin,1800,133
11365,West Liberty,OH,Ohio,1799,569
11366,Browns Lake,WI,Wisconsin,1799,273
11367,Lewiston,UT,Utah,1798,27
11368,Orion,IL,Illinois,1798,756
11369,Grandview,TX,Texas,1798,383
11370,Butler,WI,Wisconsin,1798,888
11371,Lakeside,OR,Oregon,1798,347
11372,Westhampton Beach,NY,New York,1797,236
11373,Elgin,OR,Oregon,1797,702
11374,Cologne,MN,Minnesota,1797,388
11375,Weweantic,MA,Massachusetts,1797,546
11376,Spinnerstown,PA,Pennsylvania,1797,367
11377,Lithopolis,OH,Ohio,1796,309
11378,Yacolt,WA,Washington,1796,1206
11379,Richland,MO,Missouri,1795,305
11380,Henderson,LA,Louisiana,1795,260
11381,Warroad,MN,Minnesota,1795,228
11382,Arroyo Seco,NM,New Mexico,1794,101
11383,Appomattox,VA,Virginia,1794,300
11384,Mount Sterling,OH,Ohio,1793,411
11385,Village of the Branch,NY,New York,1793,730
11386,Coalgate,OK,Oklahoma,1792,379
11387,Golden's Bridge,NY,New York,1792,284
11388,Cridersville,OH,Ohio,1792,668
11389,Jamestown,KY,Kentucky,1791,196
11390,Buena Vista,PR,Puerto Rico,1791,2643
11391,Decatur,AR,Arkansas,1790,154
11392,South Floral Park,NY,New York,1790,7105
11393,King,WI,Wisconsin,1790,321
11394,Port Sulphur,LA,Louisiana,1789,126
11395,Beech Mountain Lakes,PA,Pennsylvania,1789,322
11396,Cameron,WI,Wisconsin,1788,263
11397,Red Corral,CA,California,1787,118
11398,Coushatta,LA,Louisiana,1787,206
11399,Red Lake,MN,Minnesota,1787,142
11400,Bonneau Beach,SC,South Carolina,1786,293
11401,Idaho Springs,CO,Colorado,1786,306
11402,Bartonville,TX,Texas,1785,106
11403,Sea Breeze,NC,North Carolina,1785,369
11404,Castlewood,VA,Virginia,1785,95
11405,Edgard,LA,Louisiana,1785,60
11406,Spring Park,MN,Minnesota,1784,1951
11407,Edgerton,KS,Kansas,1784,93
11408,Basile,LA,Louisiana,1783,593
11409,Weston,NJ,New Jersey,1783,494
11410,Las Palmas II,TX,Texas,1783,2274
11411,Avon-by-the-Sea,NJ,New Jersey,1783,1617
11412,Evadale,TX,Texas,1783,40
11413,Braddock Hills,PA,Pennsylvania,1783,726
11414,Bloomington,TX,Texas,1783,259
11415,Tawas City,MI,Michigan,1783,405
11416,Ortonville,MN,Minnesota,1782,164
11417,Sturgis,KY,Kentucky,1781,438
11418,Clarendon,TX,Texas,1781,236
11419,Wellsville,KS,Kansas,1781,488
11420,Miami,AZ,Arizona,1780,783
11421,Gilbert,MN,Minnesota,1780,58
11422,Galena,IN,Indiana,1780,257
11423,Sneads,FL,Florida,1779,156
11424,French Lick,IN,Indiana,1777,376
11425,Bovina,TX,Texas,1777,582
11426,Kearney Park,MS,Mississippi,1776,255
11427,Dallas Center,IA,Iowa,1776,130
11428,Orchard Grass Hills,KY,Kentucky,1775,1764
11429,Folsom,NJ,New Jersey,1775,82
11430,Port Carbon,PA,Pennsylvania,1775,908
11431,Milan,MO,Missouri,1775,386
11432,Marion,KS,Kansas,1775,255
11433,Allentown,NJ,New Jersey,1775,1149
11434,Wabasso Beach,FL,Florida,1775,565
11435,Sardis City,AL,Alabama,1775,87
11436,Morgantown,MS,Mississippi,1774,835
11437,Lake City,TN,Tennessee,1774,445
11438,Big Lake,WA,Washington,1774,181
11439,Bagdad,AZ,Arizona,1774,85
11440,Zolfo Springs,FL,Florida,1773,393
11441,Glencoe,FL,Florida,1773,195
11442,Ravensdale,WA,Washington,1773,153
11443,Sabana Hoyos,PR,Puerto Rico,1772,769
11444,Loretto,TN,Tennessee,1771,183
11445,Lagunitas-Forest Knolls,CA,California,1771,161
11446,Stinnett,TX,Texas,1770,344
11447,Forsyth,MT,Montana,1770,593
11448,Southport,IN,Indiana,1770,1088
11449,Humboldt,KS,Kansas,1769,477
11450,Kiawah Island,SC,South Carolina,1769,62
11451,Fort Denaud,FL,Florida,1769,34
11452,Duson,LA,Louisiana,1768,227
11453,South Taft,CA,California,1768,634
11454,Cannon Beach,OR,Oregon,1768,434
11455,Marlette,MI,Michigan,1767,422
11456,Mountain Lodge Park,NY,New York,1765,575
11457,Sea Girt,NJ,New Jersey,1765,642
11458,Camden,AL,Alabama,1765,162
11459,Mechanicsville,MD,Maryland,1765,131
11460,WaKeeney,KS,Kansas,1764,382
11461,Lattingtown,NY,New York,1764,181
11462,McCleary,WA,Washington,1764,332
11463,Shamrock,TX,Texas,1764,332
11464,Shannon,MS,Mississippi,1763,168
11465,Port Edwards,WI,Wisconsin,1763,130
11466,Woodville,CA,California,1763,156
11467,Boronda,CA,California,1763,1186
11468,Stony Point,MI,Michigan,1762,614
11469,Olivet,MI,Michigan,1762,666
11470,Silver Bay,MN,Minnesota,1762,89
11471,Slater,MO,Missouri,1762,470
11472,Anna Maria,FL,Florida,1762,920
11473,Pine Grove,CA,California,1762,97
11474,North Newton,KS,Kansas,1762,744
11475,Santa Clara,NM,New Mexico,1761,497
11476,Weyauwega,WI,Wisconsin,1761,442
11477,Katonah,NY,New York,1761,937
11478,Surgoinsville,TN,Tennessee,1760,118
11479,Danbury,TX,Texas,1760,701
11480,Belleville,PA,Pennsylvania,1760,340
11481,Lincoln Park,PA,Pennsylvania,1760,2161
11482,Butler,GA,Georgia,1759,209
11483,Luther,OK,Oklahoma,1759,44
11484,Elkhart,KS,Kansas,1758,330
11485,Pomeroy,OH,Ohio,1757,208
11486,East Pittsburgh,PA,Pennsylvania,1757,1749
11487,Palmyra,WI,Wisconsin,1757,315
11488,Salem,NC,North Carolina,1757,158
11489,South Dos Palos,CA,California,1756,441
11490,Dover Beaches North,NJ,New Jersey,1756,737
11491,Morovis,PR,Puerto Rico,1755,1207
11492,Lorena,TX,Texas,1755,199
11493,Lake Camelot,IL,Illinois,1755,389
11494,Río Blanco,PR,Puerto Rico,1755,882
11495,Questa,NM,New Mexico,1755,132
11496,Bourbon,IN,Indiana,1754,588
11497,Cooperstown,NY,New York,1754,414
11498,Jeffersonville,KY,Kentucky,1753,246
11499,Wright,WY,Wyoming,1753,237
11500,Langdon,ND,North Dakota,1752,437
11501,Bellwood,PA,Pennsylvania,1751,1599
11502,Pine Mountain Club,CA,California,1751,40
11503,Tri-Lakes,IN,Indiana,1750,197
11504,Central Square,NY,New York,1750,354
11505,Farley,IA,Iowa,1750,417
11506,Rafter J Ranch,WY,Wyoming,1750,1033
11507,Gallatin,MO,Missouri,1749,245
11508,Randolph,WI,Wisconsin,1747,543
11509,Catlettsburg,KY,Kentucky,1747,506
11510,Lewisburg,OH,Ohio,1746,627
11511,Calico Rock,AR,Arkansas,1746,143
11512,Elberta,AL,Alabama,1746,96
11513,Los Molinos,CA,California,1746,309
11514,Monon,IN,Indiana,1745,761
11515,Ocean Park,WA,Washington,1745,222
11516,Davenport,WA,Washington,1744,403
11517,Upper Brookville,NY,New York,1744,156
11518,Elizabeth Lake,CA,California,1744,107
11519,Osakis,MN,Minnesota,1744,348
11520,Mio,MI,Michigan,1743,80
11521,Baden,MD,Maryland,1743,24
11522,Middleport,NY,New York,1743,771
11523,Unionville,MO,Missouri,1742,336
11524,Detroit Beach,MI,Michigan,1742,1081
11525,Hampton,IL,Illinois,1742,460
11526,Ko Olina,HI,Hawaii,1742,623
11527,Fort Washakie,WY,Wyoming,1741,32
11528,City View,SC,South Carolina,1741,1385
11529,Fontana-on-Geneva Lake,WI,Wisconsin,1741,199
11530,Pikeville,TN,Tennessee,1741,275
11531,Forest City,PA,Pennsylvania,1741,735
11532,Bradley,WV,West Virginia,1741,158
11533,South Whitley,IN,Indiana,1741,772
11534,Fall River,WI,Wisconsin,1741,367
11535,Oakley,UT,Utah,1740,94
11536,Lacon,IL,Illinois,1739,419
11537,Elkland,PA,Pennsylvania,1739,256
11538,Le Grand,CA,California,1739,588
11539,Grove Hill,AL,Alabama,1738,88
11540,Monroe North,WA,Washington,1738,282
11541,Gruetli-Laager,TN,Tennessee,1738,52
11542,Honey Grove,TX,Texas,1737,224
11543,Buna,TX,Texas,1737,111
11544,Huachuca City,AZ,Arizona,1736,237
11545,Vázquez,PR,Puerto Rico,1736,549
11546,Baldwinville,MA,Massachusetts,1736,261
11547,Toquerville,UT,Utah,1735,30
11548,Itasca,TX,Texas,1733,539
11549,Eaton,IN,Indiana,1733,179
11550,Louisa,VA,Virginia,1733,366
11551,Stafford,OR,Oregon,1733,106
11552,Nissequogue,NY,New York,1732,175
11553,Plentywood,MT,Montana,1732,492
11554,Wanchese,NC,North Carolina,1732,143
11555,Rector,AR,Arkansas,1732,490
11556,Decatur,MI,Michigan,1732,494
11557,Pine Bush,NY,New York,1732,317
11558,Baiting Hollow,NY,New York,1731,208
11559,McEwen,TN,Tennessee,1731,362
11560,Ben Avon,PA,Pennsylvania,1731,1763
11561,West Pasco,WA,Washington,1731,395
11562,Makaha Valley,HI,Hawaii,1731,162
11563,Whitwell,TN,Tennessee,1730,190
11564,El Tumbao,PR,Puerto Rico,1730,624
11565,Pineville,KY,Kentucky,1730,203
11566,Oberlin,LA,Louisiana,1730,152
11567,Hampden-Sydney,VA,Virginia,1729,172
11568,Estell Manor,NJ,New Jersey,1729,12
11569,Kirkland,IL,Illinois,1729,544
11570,Mont Alto,PA,Pennsylvania,1729,1186
11571,Cherryville,PA,Pennsylvania,1729,254
11572,Pierce,NE,Nebraska,1728,736
11573,Bridgeport,OH,Ohio,1728,488
11574,Stella,PR,Puerto Rico,1728,2015
11575,Stuart,IA,Iowa,1728,242
11576,Toro Canyon,CA,California,1728,186
11577,Lillian,AL,Alabama,1728,349
11578,Lester Prairie,MN,Minnesota,1728,748
11579,Lowry Crossing,TX,Texas,1727,257
11580,Merritt Park,NY,New York,1727,1507
11581,Harpersville,AL,Alabama,1727,31
11582,Sandy Valley,NV,Nevada,1727,11
11583,Westover,AL,Alabama,1726,34
11584,Webster,SD,South Dakota,1726,410
11585,South Willard,UT,Utah,1726,114
11586,Lost Hills,CA,California,1726,120
11587,Fredericksburg,PA,Pennsylvania,1726,347
11588,Town Line,NY,New York,1726,144
11589,Coal City,WV,West Virginia,1725,105
11590,Manitou Beach-Devils Lake,MI,Michigan,1724,97
11591,Amity,OR,Oregon,1724,1104
11592,Crested Butte,CO,Colorado,1723,795
11593,Dravosburg,PA,Pennsylvania,1723,687
11594,Chenoa,IL,Illinois,1723,273
11595,Akron,CO,Colorado,1723,239
11596,Sparta,NC,North Carolina,1723,283
11597,Las Maravillas,NM,New Mexico,1723,658
11598,Lamar,AR,Arkansas,1722,144
11599,Ragland,AL,Alabama,1722,39
11600,Wesson,MS,Mississippi,1722,148
11601,Deshler,OH,Ohio,1721,294
11602,Pennington Gap,VA,Virginia,1721,398
11603,Butler,AL,Alabama,1721,98
11604,Whitewright,TX,Texas,1721,357
11605,Lewisville,WA,Washington,1721,122
11606,Warrenton,GA,Georgia,1720,348
11607,Reynolds Heights,PA,Pennsylvania,1720,228
11608,Holley,FL,Florida,1720,187
11609,Greenvale,NY,New York,1718,2656
11610,Prairie City,IA,Iowa,1718,535
11611,Prudhoe Bay,AK,Alaska,1718,1
11612,Trumansburg,NY,New York,1717,477
11613,Peebles,OH,Ohio,1717,545
11614,Sun Prairie,MT,Montana,1717,125
11615,Meridian Hills,IN,Indiana,1715,449
11616,Armada,MI,Michigan,1715,898
11617,Moweaqua,IL,Illinois,1714,311
11618,Stonewood,WV,West Virginia,1714,778
11619,East Palatka,FL,Florida,1713,208
11620,Redwood Valley,CA,California,1713,241
11621,Frewsburg,NY,New York,1713,197
11622,Stockton,IL,Illinois,1712,353
11623,Zeigler,IL,Illinois,1712,486
11624,North Judson,IN,Indiana,1712,598
11625,Chadbourn,NC,North Carolina,1711,253
11626,Maroa,IL,Illinois,1711,374
11627,Industry,PA,Pennsylvania,1711,65
11628,Roanoke,IN,Indiana,1710,548
11629,Choteau,MT,Montana,1710,453
11630,Duchesne,UT,Utah,1710,235
11631,Evans City,PA,Pennsylvania,1710,806
11632,Westlake,TX,Texas,1709,98
11633,Hughes Springs,TX,Texas,1709,267
11634,Bear Creek,FL,Florida,1709,1706
11635,Tekamah,NE,Nebraska,1708,419
11636,Nanawale Estates,HI,Hawaii,1707,301
11637,Bessemer,MI,Michigan,1707,119
11638,Clinton,NY,New York,1707,1053
11639,Bartonsville,MD,Maryland,1707,252
11640,Syracuse,KS,Kansas,1706,160
11641,Keeler Farm,NM,New Mexico,1706,57
11642,Shamokin Dam,PA,Pennsylvania,1706,357
11643,Biola,CA,California,1705,1239
11644,Whiting,WI,Wisconsin,1705,363
11645,Bridgeport,IL,Illinois,1705,614
11646,Montverde,FL,Florida,1705,393
11647,Decatur,MS,Mississippi,1705,119
11648,Ridgeville,SC,South Carolina,1705,366
11649,Sorrento,LA,Louisiana,1704,180
11650,Kayak Point,WA,Washington,1704,120
11651,Meadowlakes,TX,Texas,1703,864
11652,Warsaw,KY,Kentucky,1703,691
11653,Rosebud,SD,South Dakota,1703,50
11654,Richlands,NC,North Carolina,1703,402
11655,Chilhowie,VA,Virginia,1702,259
11656,Archer City,TX,Texas,1702,299
11657,Twin City,GA,Georgia,1701,183
11658,Scenic,AZ,Arizona,1701,40
11659,Fairfax,OH,Ohio,1701,856
11660,Big Timber,MT,Montana,1701,712
11661,La Grulla,TX,Texas,1701,701
11662,Oakes,ND,North Dakota,1701,419
11663,Oberlin,KS,Kansas,1700,343
11664,Jonesboro,IL,Illinois,1700,243
11665,Cassopolis,MI,Michigan,1699,326
11666,Gaston,SC,South Carolina,1699,123
11667,Caddo Mills,TX,Texas,1698,155
11668,Labadieville,LA,Louisiana,1698,168
11669,Glen Lyon,PA,Pennsylvania,1698,197
11670,South Bend,WA,Washington,1698,399
11671,McMechen,WV,West Virginia,1697,1147
11672,Teaticket,MA,Massachusetts,1697,621
11673,North Bennington,VT,Vermont,1697,351
11674,Ripley,OH,Ohio,1697,329
11675,Bruceville-Eddy,TX,Texas,1697,159
11676,Haubstadt,IN,Indiana,1697,918
11677,Punta Rassa,FL,Florida,1697,274
11678,Pleasantville,IA,Iowa,1696,258
